"name","orig_id","streetAddress","state","location"
"LARKFIELD MULTICELLULAR CORP","ANY234678","376 B Larkfield Rd","NY","40.876598,-73.324607"
"7-ELEVEN #34083","ANY152518","255 Pulaski Rd","NY","40.87676,-73.3241"
"7-ELEVEN #39053","APH212096","1732 Main St","NJ","40.171031,-74.027052"
"7-ELEVEN #36758","ANY215088","59 Bay Shore Rd","NY","40.73846,-73.29142"
"FRIENDLY CHECK CASHING #16","APH224196","1201 River Ave","NJ","40.054858,-74.220157"
"WALGREENS #10751","ANY199753","820 Fort Salonga Rd","NY","40.898096,-73.331578"
"7-ELEVEN #33216","APH139584","999 Route 9 N Ocasino Rd","NJ","40.2037,-74.255324"
"WALGREENS #17742","APH312646","47 Hopatchung Rd","NJ","40.935044,-74.661762"
"LEXY SMOKE SHOP","ANY936819","39 Larkfield Rd","NY","40.876385,-73.319814"
"7-ELEVEN #38159","ANY936446","640 Pine Aire Drive","NY","40.769873,-73.2911"
"WEIS #234","APH296904","293 Us Highway 206","NJ","40.832914,-74.707615"
"7-ELEVEN #11465","APH137142","294 Us Highway 206","NJ","40.830336,-74.709427"
"WALGREENS #10861","APH285586","1020 Us Highway 9","NJ","40.20137,-74.255885"
"STOP & SHOP #2596","ANY213558","195 N Bedford Rd","NY","41.216123,-73.72102"
"7-ELEVEN #38752","ANY931078","648 Commack Rd","NY","40.808863,-73.293961"
"STOP & SHOP #2610","ABS153252","25 Old Kings Hwy N","CT","41.078589,-73.465046"
"7-ELEVEN # 34350","ANY154707","6230 Jericho Tpke","NY","40.84237,-73.29991"
"STOP & SHOP #808","APH127781","2360 Route 9","NJ","40.044629,-74.22457"
"RITE AID #10626","ANY130596","836 Sunrise Hwy","NY","40.72915,-73.27863"
"WALMART #005202","ANY936248","85 Crooked Hill Rd","NY","40.811786,-73.289495"
"KING KULLEN #23","ANY027065","834 Sunrise Hwy","NY","40.726332,-73.278244"
"7-ELEVEN #16090","APH137252","2026 State Route 71","NJ","40.160699,-74.034648"
"7-ELEVEN #34446","ANY160735","345 Howells Rd # At","NY","40.732331,-73.275914"
"7-ELEVEN #11217","ANY089665","148 Pine Aire Dr","NY","40.77287,-73.27552"
"WALMART #003291","APH344052","40 International Dr S","NJ","40.881809,-74.708364"
"STOP & SHOP #544","ANY110071","425 Portion Rd","NY","40.830337,-73.095474"
"POLARUS AGENCY","ANY141486","27 Lake St","NY","41.23333,-74.28047"
"ACME #780","APH329235","2007 Route 35","NJ","40.15318,-74.055405"
"WALGREENS #19234","APH313702","2006  State Hwy 35","NJ","40.152906,-74.05485"
"7-ELEVEN #39794","ANY220291","1320 5th Ave","NY","40.73527,-73.2624"
"7-ELEVEN #37034","ANY208565","137 Veterans Memorial Hwy","NY","40.839183,-73.278632"
"7-ELEVEN #29794","ANY091183","1639 5th Ave Unit 1","NY","40.75947,-73.26204"
"DOLLAR GENERAL #12866","ANY238694","807 Washington St","NY","41.27658,-73.926896"
"7-ELEVEN #39223","ANY151418","260 Motor Pkwy","NY","40.80575,-73.26706"
"7-ELEVEN #11472","APH137153","33 Pine Cone Ln","NJ","41.025367,-74.632197"
"7-ELEVEN #32873","ANY100797","125 Crooked Hill Rd","NY","40.78184,-73.2623"
"WALGREENS #16303","ANY219356","26 Wicks Rd","NY","40.77845,-73.26019"
"WALMART #003547","ABS216106","680 Connecticut Ave","CT","41.096203,-73.449547"
"7-ELEVEN #11044","APH135887","300 State Route 71","NJ","40.144079,-74.041373"
"7-ELEVEN #33243","ANY100852","2045 Jericho Tpke","NY","40.84498,-73.27372"
"DOLLAR GENERAL #7512","APH321303","110 State Route 183","NJ","40.909397,-74.713187"
"RITE AID #10632","ANY127604","126-128 Jericho Turnpike","NY","40.843841,-73.272338"
"7-ELEVEN #23450","ANY090566","1701 Union Blvd","NY","40.72457,-73.25126"
"7-ELEVEN  #39765","APH310347","2736 Us Hwy 130","NJ","40.29067,-74.520877"
"7-ELEVEN #38658","ANY933191","1701 Sunrise Hwy","NY","40.739635,-73.24668"
"WALGREENS #19815","APH311832","1325 Us Highway 206 Ste 7","NJ","40.405519,-74.64741"
"CENTROSUR TRAVEL AGENCY CORP","ANY227463","659 Suffolk Ave Ste B","NY","40.780266,-73.250314"
"ACME #2633","ABS206701","288 Elm St","CT","41.145317,-73.50138"
"STOP & SHOP #823","APH052375","5 Town Center Dr","NJ","41.041753,-74.633879"
"7-ELEVEN #20480","ANY090335","362 Veterans Memorial Hwy","NY","40.832108,-73.259627"
"7-ELEVEN #11231","ANY089753","1541 Brentwood Rd","NY","40.7562,-73.24491"
"WALGREENS #9821","ABS179069","36 Pine St","CT","41.144767,-73.496286"
"RITE AID #10631","ANY128122","1825 Brentwood Rd","NY","40.77902,-73.24615"
"7-ELEVEN #32608","ANY091523","329 Washington Ave","NY","40.79862,-73.24781"
"7-ELEVEN #11207","ANY089588","1375 Brentwood Rd","NY","40.74373,-73.2405"
"RITE AID #1870","APH263706","531 Us Highway 22 E","NJ","40.620454,-74.763076"
"RITE AID #1852","ANY186937","1107 Main St","NY","41.291112,-73.916752"
"7-ELEVEN #11464","APH137131","341 Us Highway 46","NJ","40.862723,-74.749183"
"ONE STOP VARIETY","ABS201191","247 Connecticut Ave Ste 2","CT","41.103,-73.434"
"7-ELEVEN #36051","APH296168","85 Sparta Ave","NJ","41.04,-74.643154"
"WALGREENS #13722","APH287302","4011 Us Highway 9","NJ","40.154972,-74.22786"
"WALGREENS #12760","ANY200633","1201 Main St","NY","41.29189,-73.91528"
"UNIVERSAL CHECK CASHING #2","ANY227441","150 N Division St","NY","41.292623,-73.919448"
"7-ELEVEN #34686","APH242202","248 Parker Ave","NJ","40.129652,-74.043622"
"FRIENDZ FINANCIAL INC","APH339883","2454 Route 9","NJ","40.148488,-74.208076"
"WALGREENS #11425","APH298126","418 Us Highway 22 W","NJ","40.62544,-74.769148"
"SMITHTOWN CAR SERVICE INC","ANY931496","1007 W Jericho Tpke","NY","40.847515,-73.251922"
"7-ELEVEN #26784","ANY090939","1949 Commerce St","NY","41.27523,-73.78131"
"WEIS #147","APH296816","140 State Rt 23","NJ","41.111921,-74.577354"
"THE MAILBOX STORE OF WESTCHEST","ANY933157","1998 Commerce St","NY","41.276307,-73.782356"
"SALUMED PHARMACY","ANY142629","753 Commack Rd","NY","40.759666,-73.231826"
"7-ELEVEN #11245","ANY089841","126 Pulaski Rd","NY","40.88399,-73.26153"
"CASH A CHECK","ABS052744","80 N Main St","CT","41.101397,-73.419941"
"STOP & SHOP #521","ANY110059","1831 Main St","NY","41.295902,-73.89244"
"7-ELEVEN #15530","ANY090005","12 Saxon Ave","NY","40.72934,-73.227857"
"BAY PHARMACY","ANY222699","603 E Main St Unit C","NY","40.728043,-73.227632"
"WALGREENS #10177","ABS179223","54 West Ave","CT","41.103761,-73.420162"
"RITE AID #10510","APH191887","149 Main St","NJ","40.123014,-74.050454"
"WALMART #002090","APH343918","230 State Hwy","NJ","41.116035,-74.579004"
"7-ELEVEN #11042","APH135865","192 Main St","NJ","40.121664,-74.047569"
"7-ELEVEN #39778","ANY233985","1684 Expressway Dr","NY","40.806115,-73.232942"
"KEY FOOD MARKETPLACE #1514","ANY220554","66 Indian Head Rd","NY","40.881719,-73.255185"
"WALGREENS #15488","APH296267","245 State Rt 23","NJ","41.116119,-74.581329"
"7-ELEVEN #11195","ANY089500","297 2nd Ave","NY","40.77902,-73.22736"
"RITE AID #10644","ANY182791","18 Indian Head Rd","NY","40.883352,-73.254649"
"7-ELEVEN #11236","ANY089797","193 Calebs Path","NY","40.79941,-73.22805"
"PRICE CHOPPER #223","ANY155621","142 State Highway 94 South","NY","41.240293,-74.380101"
"JM VARIETY","ABS190815","530 West Ave","CT","41.1123,-73.416348"
"7- ELEVEN #38043","ANY930967","2269 Sunrise Hwy","NY","40.741485,-73.216843"
"GLEN'S VARIETY PLUS","ABS210319","115 New Canaan Ave","CT","41.127712,-73.434269"
"ACME #2820","APH329851","530 Route 515","NJ","41.19131,-74.485275"
"RITE AID #3440","ABS069838","190 East Ave","CT","41.107091,-73.405931"
"WALGREENS #17580","APH311667","301 N Harrison St","NJ","40.362377,-74.650134"
"RAMTOWN PHARMACY","APH184023","145 Newtons Corner Rd","NJ","40.119576,-74.14421"
"7-ELEVEN #27890","APH139188","222 Dutch Neck Rd Ste 1","NJ","40.269292,-74.542712"
"7-ELEVEN #11204","ANY214779","2715 Union Blvd","NY","40.73401,-73.21027"
"STOP & SHOP #815","APH052407","4861 Us Highway 9","NJ","40.131367,-74.222386"
"RITE AID #10496","APH191041","1 N New Prospect Rd","NJ","40.141724,-74.266876"
"7-ELEVEN #32256","ANY091413","500 Islip Ave","NY","40.749528,-73.208939"
"WALMART #002195","APH343677","4900 Us Hwy #9","NJ","40.131345,-74.22637"
"NORWALK NEWS & SMOKES","ABS211013","68 Main St, Ste 4","CT","41.120697,-73.413198"
"7-ELEVEN #39694","ANY203559","70 W Suffolk Ave","NY","40.78849,-73.2122"
"WALGREENS #10058","ABS179124","235 Main St","CT","41.130777,-73.424035"
"WALMART #002531","ANY935928","3133 E Main St","NY","41.310595,-73.866752"
"7-ELEVEN #16309","ANY126076","112 Route 100","NY","41.276846,-73.707812"
"7-ELEVEN #25053","ANY221159","1074 Motor Pkwy","NY","40.802541,-73.212834"
"STOP & SHOP #561","ANY014908","2650 Sunrise Hwy","NY","40.74248,-73.20076"
"WALGREENS #6308","ABS177814","55 Westport Ave","CT","41.122197,-73.405265"
"ACME #2418","ANY241146","3121 E Main St","NY","41.31468,-73.86389"
"WALGREENS #18274","APH311007","41 Princeton Hightstown Rd","NJ","40.316548,-74.619478"
"WALMART #002637","ANY935863","288 Larkin Dr","NY","41.316944,-74.148409"
"7-ELEVEN #11192","ANY089467","655 Rt 25a","NY","40.882531,-73.226474"
"WALGREENS #3908","APH283759","430 Harmony Rd","NJ","40.141177,-74.301133"
"7-ELEVEN #29278","ANY091116","121 Carleton Ave","NY","40.78319,-73.20038"
"7-ELEVEN #39439","APH271516","78 Princeton Hightstown Rd","NJ","40.311727,-74.619651"
"PALMER CONVENIENCE STORE","APH147866","1 Palmer Sq E","NJ","40.349786,-74.660669"
"RITE AID #10408","APH214328","2 Vernon Ave","NJ","41.153491,-74.575598"
"LOVELY FLOWERS GIFT AND MULTIS","ANY932925","102 Carleton Ave Ste 2","NY","40.747712,-73.193858"
"7-ELEVEN #11218","ANY089676","128 Carleton Ave","NY","40.74516,-73.19339"
"7-ELEVEN #36087","APH292384","6 State Rt 23 N","NJ","41.154123,-74.576032"
"STOP & SHOP #523","ANY032234","475 State Route 17m","NY","41.317123,-74.17498"
"7 ELEVEN/SUNOCO #40095","APH308379","2 N County Line Rd","NJ","40.129713,-74.275014"
"7-ELEVEN #25171","ANY090775","2 E Main St","NY","40.7312,-73.1905"
"WALGREENS #18225","ANY230443","475 Route 17m","NY","41.318136,-74.176491"
"WALMART #003266","APH344041","839 Us Hwy 130","NJ","40.253991,-74.553261"
"STOP & SHOP #873","APH127792","2275 W County Line Rd","NJ","40.126736,-74.273235"
"STOP & SHOP #560","ANY221753","219 W Main St","NY","40.858218,-73.206893"
"STOP & SHOP #2810","APH243841","505 Richmond Ave","NJ","40.091199,-74.049939"
"7-ELEVEN #27497","APH139089","701 Ocean Ave","NJ","40.090512,-74.03823"
"DOLLAR GENERAL #8229","APH321776","400 S New Prospect Rd","NJ","40.118632,-74.25423"
"7-ELEVEN #11223","ANY089698","166 E Suffolk Ave","NY","40.793741,-73.189583"
"7-ELEVEN #33189","ANY111456","221 W Main St","NY","40.85648,-73.20321"
"7-ELEVEN #21162","ANY090379","197 Montauk Hwy","NY","40.733294,-73.182093"
"GRAND MANGO CARIBBEAN CATERING","ANY933674","4 Smith Clove Rd","NY","41.332064,-74.120915"
"RITE AID #3974","APH053794","1041 Burnt Tavern Rd","NJ","40.093569,-74.129395"
"RITE AID #2518","APH250177","159 E Kennedy Blvd","NJ","40.107246,-74.216566"
"DOLLAR GENERAL #18420","APH327574","715 Bennetts Mills Rd Unit 1","NJ","40.123055,-74.286061"
"ACME #2830","ANY241069","1366 East Main Street","NY","41.32756,-73.839554"
"ACME #2424","ANY240981","100 Route 22","NY","41.286835,-73.668507"
"7-ELEVEN #11211","ANY089621","722 Townline Rd","NY","40.826372,-73.19008"
"7-ELEVEN #23436","APH138231","420 Broadway","NJ","40.085177,-74.059387"
"S+ V CONVENIENCE","ANY146359","51 W Main St","NY","40.8549,-73.19657"
"WALMART #002954","ABS215655","650 Main Ave","CT","41.159154,-73.417392"
"WALGREENS #7628","ANY198774","10 W Main St","NY","40.854694,-73.194821"
"WALGREENS #13754","APH287335","1513 Richmond Ave","NJ","40.083044,-74.049114"
"7-ELEVEN #40099","APH308357","521 Monmouth Rd","NJ","40.164941,-74.416747"
"DOLLAR GENERAL #12222","ANY238584","2 Lakes Rd","NY","41.328145,-74.19138"
"7-ELEVEN #33562","ANY136558","1700 Veterans Hwy","NY","40.8055,-73.181402"
"RITE AID #10429","APH192624","203 Mountain Ave","NJ","40.841187,-74.823085"
"7-ELEVEN #27157","ANY090995","56 Lowell Ave","NY","40.765282,-73.174742"
"7-ELEVEN #33345","ANY131322","3269 Sunrise Hwy","NY","40.74709,-73.17299"
"WALMART #002917","ANY936028","1850 Veterans Hwy","NY","40.800592,-73.178586"
"7-ELEVEN #29942","ANY091204","602 Smithtown Byp","NY","40.83662,-73.185873"
"WALGREENS #9190","ANY198862","1860 Veterans Hwy","NY","40.80249,-73.17656"
"7 ELEVEN/SUNOCO #40085","ANY224525","771 State Route 17m","NY","41.331786,-74.192392"
"WALGREENS #19228","ANY231455","785 State Route 17m","NY","41.332285,-74.194624"
"WALGREENS #10214","APH285355","3161 Route 88","NJ","40.079927,-74.087124"
"7-ELEVEN #37543","APH304319","3201 Route 88","NJ","40.079734,-74.088161"
"7 ELEVEN #40227","ANY224657","3650 Lee Blvd","NY","41.331469,-73.809626"
"7-ELEVEN #29157","APH139232","1901 Ocean Ave","NJ","40.077046,-74.042681"
"RITE AID #10663","ANY130134","65 Route 111","NY","40.853592,-73.186305"
"WALGREENS #9249","APH284882","1982 State Route 57","NJ","40.823424,-74.833783"
"WALGREENS #19633","APH311809","428 County Rd 513","NJ","40.724882,-74.846017"
"RITE AID #425","APH054003","3258 Bridge Ave","NJ","40.07859,-74.088154"
"STOP & SHOP #830","APH052342","3208 Bridge Ave","NJ","40.077395,-74.087723"
"7-ELEVEN #11460","APH137098","42 Route 517","NJ","40.853975,-74.829029"
"7-ELEVEN #11046","APH135898","2900 Bridge Ave","NJ","40.074922,-74.082402"
"DOLLAR GENERAL #16258","APH326001","100 Main St","NJ","40.854538,-74.831638"
"TAYLORS PHARMACY","APH231839","123 Madison Ave","NJ","40.091791,-74.216446"
"7-ELEVEN #11214","ANY089654","1224 Old Nichols Rd","NY","40.801945,-73.167274"
"WALMART #002503","APH344128","1885 State Route 57 Ste 100","NJ","40.816326,-74.842097"
"STOP & SHOP #658","ABS008107","5 River Rd","CT","41.191153,-73.431882"
"WALMART #001977","APH343413","1872 Route 88","NJ","40.072734,-74.124859"
"7-ELEVEN #34450","ANY214834","710 Smithtown Byp","NY","40.84755,-73.17031"
"WALGREENS #4885","APH283935","1890 Route 88","NJ","40.071447,-74.12156"
"WALGREENS #9497","ANY198938","712 Smithtown Byp","NY","40.848491,-73.169472"
"7-ELEVEN #11460","APH338442","Rt 517 Panther Valley Ml","NJ","40.905556,-74.823425"
"UNITED CHECK CASHING","APH046677","1715 Route 88","NJ","40.07177,-74.132839"
"7-ELEVEN #11212","ANY089632","81 Sheppard Ln","NY","40.840046,-73.165869"
"7-ELEVEN #34685","APH242686","200 River Ave","NJ","40.083051,-74.216328"
"ST JOSEPH QUICK STOP INC","ANY933234","155 Route 202","NY","41.32682,-73.719335"
"EL PRIMO BOUTIQUE & SPORTSWARE","APH307136","229 Main St","NJ","40.847434,-74.849081"
"7-ELEVEN #16050","ANY090094","2140 Motor Pkwy","NY","40.816925,-73.155221"
"7-ELEVEN #16050","ANY936600","2140 Motor Pkwy","NY","40.816925,-73.155221"
"WALGREENS #17667","ANY230795","188 Main St","NY","41.365374,-73.96559"
"7-ELEVEN #32955","ANY091677","429 Route 25a","NY","40.878088,-73.169989"
"WALGREENS #19020","APH313395","359 Route 23 N","NJ","41.19718,-74.592601"
"STOP & SHOP #513","ANY094834","86 Birdsall Rd","NY","41.342679,-73.757812"
"7-ELEVEN #11200","ANY089522","1540 Montauk Hwy","NY","40.74412,-73.13914"
"RITE AID #3427","APH263751","237 Spring St","NJ","41.056117,-74.749167"
"DOLLAR GENERAL #12477","APH323965","11 Nelson St","NJ","41.049024,-74.75543"
"WALMART #002604","APH343611","26 Hampton House Rd","NJ","41.069708,-74.738846"
"7-ELEVEN #11028","APH135755","101 Chambers Bridge Rd","NJ","40.061524,-74.140717"
"DOLLAR GENERAL #16563","APH326221","380 Rt. 23","NJ","41.198427,-74.596673"
"WEIS #143","APH296795","121 Water St","NJ","41.063593,-74.74608"
"WEIS #145","APH296805","2045 State Route 57","NJ","40.827702,-74.865161"
"WALGREENS #18003","APH313054","23 S Hope Chapel Rd","NJ","40.082414,-74.266397"
"WALGREENS #7145","ABS178507","880 Post Rd E","CT","41.137631,-73.334905"
"7-ELEVEN #38426","ANY929671","250 Smithtown Blvd","NY","40.832631,-73.146255"
"7-ELEVEN #37251","APH295408","59 Water St","NJ","41.060618,-74.751423"
"WALGREENS #10439","APH285443","126 Water St","NJ","41.065455,-74.747803"
"RITE AID #1451","ANY029034","159 Route 6","NY","41.348076,-73.753795"
"7-ELEVEN #16539","ANY090193","450 Peconic St","NY","40.798058,-73.136321"
"KING KULLEN #57","ANY027339","472 Lake Ave","NY","40.88229,-73.15744"
"DOLLAR GENERAL #11850","APH323602","990 Cedarbridge Ave","NJ","40.054513,-74.138066"
"ACME #1787","APH329686","455 State Rt 23","NJ","41.20376,-74.60212"
"STOP & SHOP #866","APH003612","334 State Route 31","NJ","40.541763,-74.855242"
"WALMART #002294","APH344184","152 Route 31 North","NJ","40.527484,-74.850912"
"AMITYVILLE PAYROLL SVC #5","ANY014117","3333 Veterans Memorial Hwy Ste A","NY","40.7874,-73.12914"
"7-ELEVEN #37040","ANY210654","512 Gibbs Pond Rd","NY","40.8322,-73.135306"
"7-ELEVEN #11015","APH135645","667 Mantoloking Rd","NJ","40.047217,-74.115875"
"7-ELEVEN #39499","APH244864","99 State Route 31","NJ","40.517912,-74.854511"
"GALAXY REFILLS INC","ANY929318","1 S Main St","NY","41.331578,-74.356699"
"7-ELEVEN #38022","ANY241937","4525 Sunrise Hwy","NY","40.754198,-73.119125"
"WALGREENS #18339","ANY233039","4500 Sunrise Hwy","NY","40.752423,-73.118757"
"7-ELEVEN #23377","ANY936589","876 Johnson Ave","NY","40.80714,-73.124957"
"7-ELEVEN #23377","ANY090544","876 Johnson Ave","NY","40.80742,-73.12485"
"WALGREENS #7921","APH284783","2546 Hooper Ave","NJ","40.045069,-74.128151"
"7-ELEVEN #35894","APH270218","375 Brick Blvd","NJ","40.045104,-74.141246"
"WALGREENS #9933","APH285256","29 State Route 31","NJ","40.505385,-74.853248"
"ROBINS CONVENIENCE DELI & GRIL","APH334372","1200 River Ave Ste 1","NJ","40.055788,-74.220414"
"WALGREENS #19578","ANY230751","89 Brookside Ave","NY","41.357673,-74.285009"
"7-ELEVEN #11043","APH135876","108 Lake Shore Way","NJ","40.04054,-74.143264"
"7-ELEVEN #11202","ANY089544","383 Lake Shore Rd","NY","40.83282,-73.12152"
"STOP & SHOP #653","ABS008064","1790 Post Rd E","CT","41.137424,-73.301767"
"7-ELEVEN #26099","APH138824","268 Us Highway 202","NJ","40.49717,-74.857147"
"COMMUNITY CHECK CASHING","APH039011","292 Brick Blvd","NJ","40.039379,-74.142891"
"DOLLAR GENERAL #11916","APH323624","1328 River Ave # Us-9","NJ","40.05116,-74.222124"
"RITE AID #10505","APH191272","2370 Route 33","NJ","40.217568,-74.625219"
"WALGREENS #15558","APH290469","2313 Highway 33","NJ","40.220233,-74.634196"
"WAPPINGERS PETROLEUM INC","ANY221621","634 Route 6","NY","41.367872,-73.732874"
"WALGREENS #18117","APH311854","37 Old Route 22","NJ","40.63804,-74.906358"
"ACME #2411","ANY241025","100 Triangle Ctr","NY","41.135218,-73.288371"
"RITE AID #668","ANY169514","139 Ronkonkoma Ave","NY","40.824653,-73.110334"
"7-ELEVEN #11222","ANY089687","660 Lakeland Ave","NY","40.76333,-73.09963"
"WALGREENS #1315","APH283353","2353 Route 9","NJ","40.044078,-74.221941"
"7-ELEVEN #11213","ANY089643","1025 Hawkins Ave","NY","40.8532,-73.115"
"7-ELEVEN #39380","ABS154077","3232 Post Rd","CT","41.138899,-73.289159"
"DIGIMOBILE","ANY219905","401 Hawkins Ave Ste 6","NY","40.823766,-73.107555"
"7-ELEVEN #10970","APH135359","2120 Highway 33","NJ","40.223231,-74.645761"
"ROUTE 6 CONVENIENCE INC","ANY932013","634 Route 6","NY","41.372686,-73.733282"
"7-ELEVEN #11199","ANY089511","316 W Main St","NY","40.731206,-73.090569"
"WALGREENS #11164","ABS179739","46a Danbury Rd","CT","41.290622,-73.496349"
"STOP & SHOP #840","APH052386","55 Brick Blvd","NJ","40.023906,-74.143207"
"7-ELEVEN #23358","ANY133423","1001 N Country Rd","NY","40.922964,-73.127277"
"STOP & SHOP #656","ABS007908","125 Danbury Rd","CT","41.294414,-73.494861"
"WALGREENS #7974","APH284804","1096 Highway 33","NJ","40.228877,-74.66745"
"RITE AID #10389","ABS135223","125 Danbury Rd","CT","41.294791,-73.493566"
"RITE AID #10661","ANY127231","101 Main St","NY","40.73523,-73.08385"
"WALMART #002582","APH343853","Route 513 And I-78","NJ","40.628481,-74.921202"
"ACME #3919","APH328696","953 Highway 33","NJ","40.229404,-74.67057"
"RITE AID #10515","APH192767","220 Route 70","NJ","40.036432,-74.243077"
"FRANK & ROSS PAYROLL SVCS CORP","ANY105648","2536 Middle Country Rd","NY","40.85835,-73.10134"
"WALGREENS #9667","ANY199049","102 N Main St","NY","40.73723,-73.08053"
"EXPRESS CARE PHARMACY","APH333656","731 Route 33 Ste 7","NJ","40.230987,-74.677033"
"STOP & SHOP #548","ANY032212","191 Montauk Hwy","NY","40.73862,-73.080338"
"ACME #2446","ANY241124","272 Us Route 6","NY","41.384132,-73.7279"
"7-ELEVEN #29753","ANY091149","550 Portion Rd","NY","40.830432,-73.090262"
"STOP & SHOP #553","ANY095901","260 Pond Path","NY","40.883227,-73.10365"
"7-ELEVEN #38691","APH334404","13 Newton Ave","NJ","41.140932,-74.746051"
"7-ELEVEN #34231","APH227551","2582 Whitehorse Mercerville Rd","NJ","40.236119,-74.688454"
"WALMART #002518","APH343589","700 Marketplace Blvd","NJ","40.194754,-74.634226"
"WALGREENS #6321","APH284277","2479 Church Rd","NJ","40.015875,-74.146305"
"UNITED CHECK CASHING","ANY133083","600 Portion Rd Unit 17","NY","40.83134,-73.08783"
